"","date","state","gtrend","totals","urban_pop_percent","rural_pop_percent","year","population","percent_in_poverty","Median income","Standard error","partisan_index_dem","partisan_index_rep","month","percent_of_unemployed_poulation","label"
"1331",2015-10-01,"California",35.3658536585366,163211,95,5,2015,38904296,15.4,"79940","2149",0.594180600485001,0.405819388010818,10,5.8,"negative"
"1332",2015-10-01,"Colorado",51.219512195122,37785,86.2,13.8,2015,5454328,11.5,"83660","4626",0.521957135988319,0.478042857163819,10,3.4,"positive"
"1333",2015-10-01,"Connecticut",36.5853658536585,23918,88,12,2015,3588561,10.6,"91570","5589",0.601143455045357,0.398856532778726,10,5.4,"negative"
"1334",2015-10-01,"Delaware",45.1219512195122,4052,83.3,16.7,2015,942065,12.6,"72560","4261",0.599084570336934,0.400915432406114,10,4.7,"positive"
"1335",2015-10-01,"District of Columbia",47.3684210526316,76,100,0,2015,677014,17.7,"88030","3594",NA,NA,10,6.6,"positive"
"1336",2015-10-01,"Florida",45.2631578947368,94518,91.2,8.8,2015,20219111,15.8,"61340","1753",0.49983744903901,0.500162546165599,10,5.2,"positive"
"1337",2015-10-01,"Georgia",51.578947368421,45420,75.1,24.9,2015,10183353,17.2,"63780","1760",0.460994535364333,0.539005464475374,10,5.8,"positive"
"1338",2015-10-01,"Hawaii",37.8947368421053,1380,91.9,8.1,2015,1422999,10.7,"81050","3568",0.718701450737805,0.281298529034716,10,3.2,"positive"
"1339",2015-10-01,"Idaho",71.830985915493,11986,70.6,29.4,2015,1652495,14.7,"64850","1583",0.351626571905569,0.648373438197047,10,3.9,"positive"
"1340",2015-10-01,"Illinois",46.4788732394366,95886,88.5,11.5,2015,12859585,13.6,"75900","2511",NA,NA,10,5.9,"positive"
"1341",2015-10-01,"Indiana",60.5633802816901,100220,72.4,27.6,2015,6611442,14.4,"65310","2113",0.470279859742239,0.529720134403514,10,4.5,"positive"
"1342",2015-10-01,"Iowa",53.5211267605634,10725,64,36,2015,3122541,12.1,"76450","4114",0.474123943122191,0.525876059238337,10,3.6,"positive"
"1343",2015-10-01,"Kansas",45.5696202531646,14469,71.4,28.6,2015,2910717,12.9,"68930","4687",0.390788294226359,0.609211698347988,10,4,"positive"
"1344",2015-10-01,"Kentucky",60.7594936708861,276162,58.4,41.6,2015,4429126,18.3,"53250","2850",0.420650350683078,0.579349654677353,10,5.2,"positive"
"1345",2015-10-01,"Louisiana",49.3670886075949,33300,73,27,2015,4666998,19.5,"57690","2688",0.431422947672965,0.568577051293284,10,6,"positive"
"1346",2015-10-01,"Maine",74.6835443037975,11245,38.7,61.3,2015,1329098,13.2,"63760","2423",0.451362295145001,0.548637707127218,10,4.1,"positive"
"1347",2015-10-01,"Maryland",39.3939393939394,11832,87.2,12.8,2015,5988528,9.9,"92450","3382",0.624060962046997,0.375939046571848,10,4.8,"positive"
"1348",2015-10-01,"Massachusetts",36.3636363636364,13947,92,8,2015,6797484,11.5,"85250","3505",0.62338889544126,0.376611089874259,10,4.6,"positive"
"1349",2015-10-01,"Michigan",48.4848484848485,43822,74.6,25.4,2015,9934483,15.7,"68090","2519",0.565146697218616,0.434853297075179,10,5,"positive"
"1350",2015-10-01,"Minnesota",47.4747474747475,50060,73.3,26.7,2015,5484002,10.2,"86340","3848",0.546534504030318,0.453465500759137,10,3.7,"positive"
"1351",2015-10-01,"Mississippi",52.9411764705882,20862,51.2,48.8,2015,2990231,22.1,"50300","1345",0.377537711558911,0.622462290332164,10,6.3,"positive"
"1352",2015-10-01,"Missouri",52.9411764705882,49890,70.5,29.5,2015,6075411,14.8,"74370","3275",0.443130071244402,0.556869921800274,10,4.7,"positive"
"1353",2015-10-01,"Montana",73.5294117647059,12988,55.9,44.1,2015,1031495,14.4,"64570","3690",0.490471464607668,0.509528535355224,10,4.3,"positive"
"1354",2015-10-01,"Nebraska",50,6880,73.1,26.9,2015,1896161,12.2,"75970","3690",0.381422579989919,0.618577409630183,10,3,"positive"
"1355",2015-10-01,"Nevada",56.5789473684211,9456,94.2,5.8,2015,2890841,14.9,"65340","2854",0.535426877827913,0.464573104774689,10,6.5,"positive"
"1356",2015-10-01,"New Hampshire",61.8421052631579,11664,60.3,39.7,2015,1326813,8.4,"95070","4421",0.491080629598378,0.508919370107384,10,3.1,"positive"
"1357",2015-10-01,"New Jersey",34.2105263157895,7315,94.7,5.3,2015,8938175,10.8,"85880","3935",0.577424816387637,0.422575186007362,10,5.1,"positive"
"1358",2015-10-01,"New Mexico",59.2105263157895,12381,77.4,22.6,2015,2085287,19.8,"56680","3624",0.555309487731569,0.444690509770975,10,6.6,"positive"
"1359",2015-10-01,"New York",30.4878048780488,33282,91.9,8.1,2015,19746227,15.5,"72870","2770",0.6234467528203,0.376553244820202,10,4.9,"positive"
"1360",2015-10-01,"North Carolina",51.219512195122,46020,66.1,33.9,2015,10042802,16.4,"63820","1687",0.485732782504314,0.514267219898763,10,5.5,"negative"
"1361",2015-10-01,"North Dakota",63.4146341463415,7547,59.9,40.1,2015,756927,10.7,"72130","4062",0.381196486371917,0.618803510356418,10,2.8,"positive"
"1362",2015-10-01,"Ohio",45.1219512195122,62456,77.9,22.1,2015,11600850,14.8,"66960","2459",0.480383532960547,0.519616463197201,10,4.8,"positive"
"1363",2015-10-01,"Oklahoma",60,28582,66.2,33.8,2015,3911333,16,"59140","2433",0.322685531034074,0.677314474464161,10,4.3,"positive"
"1364",2015-10-01,"Oregon",58.5714285714286,25405,81,19,2015,3970239,15.2,"76420","2982",0.568579863247188,0.431420137824905,10,5.2,"positive"
"1365",2015-10-01,"Pennsylvania",44.2857142857143,82552,78.7,21.3,2015,12792102,13.1,"75870","2798",0.518799124069476,0.481200868885196,10,5.3,"positive"
"1366",2015-10-01,"Rhode Island",40,1944,96,4,2015,1055173,14.1,"69980","4079",0.639942694199622,0.36005729871488,10,5.7,"positive"
"1367",2015-10-01,"South Carolina",51.3157894736842,26030,66.3,33.7,2015,4918210,16.8,"58240","2847",0.405302196971269,0.594697803445703,10,5.5,"positive"
"1368",2015-10-01,"South Dakota",61.8421052631579,10920,56.7,43.3,2015,857919,13.5,"69180","3271",0.437378537073538,0.562621457336382,10,2.9,"positive"
"1369",2015-10-01,"Tennessee",60.5263157894737,51134,69.1,30.9,2015,6584317,16.7,"59460","2146",0.353031929039111,0.64696807181737,10,5.1,"positive"
"1370",2015-10-01,"Texas",51.3157894736842,126327,84.7,15.3,2015,27429639,15.9,"70950","1619",0.407234244173976,0.592765762775456,10,4.5,"positive"
"1371",2015-10-01,"Utah",71.9298245614035,19046,90.6,9.4,2015,3044499,11.2,"83240","3093",0.342685041023711,0.657314938805141,10,3.5,"positive"
"1372",2015-10-01,"Vermont",61.4035087719298,3259,33.3,66.7,2015,626042,10.4,"74740","3294",0.681092559746021,0.318907437233781,10,3.4,"positive"
"1373",2015-10-01,"Virginia",42.1052631578947,38959,74.3,25.7,2015,8368655,11.2,"77240","3064",NA,NA,10,4.1,"positive"
"1374",2015-10-01,"Washington",47.3684210526316,45061,84.1,15.9,2015,7174580,12.2,"84480","4087",0.544986945622806,0.455013064995896,10,5.4,"positive"
"1375",2015-10-01,"West Virginia",64.8148148148148,21388,48.7,51.3,2015,1836843,18,"53800","3935",0.428005878917391,0.571994119398574,10,6.4,"negative"
"1376",2015-10-01,"Wisconsin",50,36111,70.2,29.8,2015,5771333,12.1,"69630","1868",0.514632627588025,0.485367366622772,10,4.2,"positive"
"1377",2015-10-01,"Wyoming",79.6296296296296,5166,64.8,35.2,2015,586107,10.6,"76540","2543",0.247202291684115,0.752797712613683,10,4.5,"positive"
"1378",2015-11-01,"Alabama",59.7014925373134,71137,59,41,2015,4854803,18.5,"55920","4295",0.279038263704656,0.720961728223286,11,6,"positive"
"1379",2015-11-01,"Alaska",71.6417910447761,7095,66,34,2015,738430,10.4,"94360","4378",NA,NA,11,6.3,"negative"
"1380",2015-11-01,"Arizona",53.7313432835821,27087,89.8,10.2,2015,6832810,17.4,"65640","2523",0.463733046316213,0.536266956933514,11,5.9,"positive"
"1381",2015-11-01,"Arkansas",58.2089552238806,25048,56.2,43.8,2015,2979732,18.7,"53770","1975",0.484158976463457,0.515841025985188,11,4.4,"positive"
"1382",2015-11-01,"California",36.5853658536585,180116,95,5,2015,38904296,15.4,"79940","2149",0.594180600485001,0.405819388010818,11,5.8,"negative"
"1383",2015-11-01,"Colorado",45.1219512195122,42271,86.2,13.8,2015,5454328,11.5,"83660","4626",0.521957135988319,0.478042857163819,11,3.3,"positive"
"1384",2015-11-01,"Connecticut",37.8048780487805,26438,88,12,2015,3588561,10.6,"91570","5589",0.601143455045357,0.398856532778726,11,5.4,"negative"
"1385",2015-11-01,"Delaware",43.9024390243902,5040,83.3,16.7,2015,942065,12.6,"72560","4261",0.599084570336934,0.400915432406114,11,4.6,"positive"
"1386",2015-11-01,"District of Columbia",50.5263157894737,64,100,0,2015,677014,17.7,"88030","3594",NA,NA,11,6.5,"positive"
"1387",2015-11-01,"Florida",44.2105263157895,103532,91.2,8.8,2015,20219111,15.8,"61340","1753",0.49983744903901,0.500162546165599,11,5.2,"positive"
"1388",2015-11-01,"Georgia",53.6842105263158,50795,75.1,24.9,2015,10183353,17.2,"63780","1760",0.460994535364333,0.539005464475374,11,5.7,"positive"
"1389",2015-11-01,"Hawaii",30.5263157894737,1252,91.9,8.1,2015,1422999,10.7,"81050","3568",0.718701450737805,0.281298529034716,11,3.2,"positive"
"1390",2015-11-01,"Idaho",63.3802816901408,11925,70.6,29.4,2015,1652495,14.7,"64850","1583",0.351626571905569,0.648373438197047,11,3.9,"positive"
"1391",2015-11-01,"Illinois",46.4788732394366,129861,88.5,11.5,2015,12859585,13.6,"75900","2511",NA,NA,11,6,"positive"
"1392",2015-11-01,"Indiana",67.6056338028169,130333,72.4,27.6,2015,6611442,14.4,"65310","2113",0.470279859742239,0.529720134403514,11,4.6,"positive"
"1393",2015-11-01,"Iowa",56.3380281690141,13794,64,36,2015,3122541,12.1,"76450","4114",0.474123943122191,0.525876059238337,11,3.7,"positive"
"1394",2015-11-01,"Kansas",35.4430379746835,18433,71.4,28.6,2015,2910717,12.9,"68930","4687",0.390788294226359,0.609211698347988,11,4,"positive"
"1395",2015-11-01,"Kentucky",63.2911392405063,295891,58.4,41.6,2015,4429126,18.3,"53250","2850",0.420650350683078,0.579349654677353,11,5.2,"positive"
"1396",2015-11-01,"Louisiana",51.8987341772152,37752,73,27,2015,4666998,19.5,"57690","2688",0.431422947672965,0.568577051293284,11,6,"positive"
"1397",2015-11-01,"Maine",59.493670886076,9297,38.7,61.3,2015,1329098,13.2,"63760","2423",0.451362295145001,0.548637707127218,11,4.1,"positive"
"1398",2015-11-01,"Maryland",37.3737373737374,13463,87.2,12.8,2015,5988528,9.9,"92450","3382",0.624060962046997,0.375939046571848,11,4.7,"positive"
"1399",2015-11-01,"Massachusetts",38.3838383838384,15885,92,8,2015,6797484,11.5,"85250","3505",0.62338889544126,0.376611089874259,11,4.5,"positive"
"1400",2015-11-01,"Michigan",52.5252525252525,50278,74.6,25.4,2015,9934483,15.7,"68090","2519",0.565146697218616,0.434853297075179,11,4.9,"positive"
"1401",2015-11-01,"Minnesota",43.4343434343434,44023,73.3,26.7,2015,5484002,10.2,"86340","3848",0.546534504030318,0.453465500759137,11,3.7,"positive"
"1402",2015-11-01,"Mississippi",58.8235294117647,27504,51.2,48.8,2015,2990231,22.1,"50300","1345",0.377537711558911,0.622462290332164,11,6.3,"positive"
"1403",2015-11-01,"Missouri",54.4117647058824,55031,70.5,29.5,2015,6075411,14.8,"74370","3275",0.443130071244402,0.556869921800274,11,4.6,"positive"
"1404",2015-11-01,"Montana",64.7058823529412,10415,55.9,44.1,2015,1031495,14.4,"64570","3690",0.490471464607668,0.509528535355224,11,4.3,"positive"
"1405",2015-11-01,"Nebraska",51.4705882352941,8299,73.1,26.9,2015,1896161,12.2,"75970","3690",0.381422579989919,0.618577409630183,11,3,"positive"
"1406",2015-11-01,"Nevada",57.8947368421053,10632,94.2,5.8,2015,2890841,14.9,"65340","2854",0.535426877827913,0.464573104774689,11,6.4,"positive"
"1407",2015-11-01,"New Hampshire",55.2631578947368,12850,60.3,39.7,2015,1326813,8.4,"95070","4421",0.491080629598378,0.508919370107384,11,3,"positive"
"1408",2015-11-01,"New Jersey",28.9473684210526,8313,94.7,5.3,2015,8938175,10.8,"85880","3935",0.577424816387637,0.422575186007362,11,5,"positive"
"1409",2015-11-01,"New Mexico",53.9473684210526,12721,77.4,22.6,2015,2085287,19.8,"56680","3624",0.555309487731569,0.444690509770975,11,6.5,"positive"
"1410",2015-11-01,"New York",28.0487804878049,36421,91.9,8.1,2015,19746227,15.5,"72870","2770",0.6234467528203,0.376553244820202,11,4.8,"positive"
"1411",2015-11-01,"North Carolina",54.8780487804878,49217,66.1,33.9,2015,10042802,16.4,"63820","1687",0.485732782504314,0.514267219898763,11,5.4,"negative"
"1412",2015-11-01,"North Dakota",59.7560975609756,6288,59.9,40.1,2015,756927,10.7,"72130","4062",0.381196486371917,0.618803510356418,11,2.8,"positive"
"1413",2015-11-01,"Ohio",47.5609756097561,81616,77.9,22.1,2015,11600850,14.8,"66960","2459",0.480383532960547,0.519616463197201,11,4.9,"positive"
"1414",2015-11-01,"Oklahoma",60,35457,66.2,33.8,2015,3911333,16,"59140","2433",0.322685531034074,0.677314474464161,11,4.4,"positive"
"1415",2015-11-01,"Oregon",50,25453,81,19,2015,3970239,15.2,"76420","2982",0.568579863247188,0.431420137824905,11,5.1,"positive"
"1416",2015-11-01,"Pennsylvania",48.5714285714286,103836,78.7,21.3,2015,12792102,13.1,"75870","2798",0.518799124069476,0.481200868885196,11,5.3,"positive"
"1417",2015-11-01,"Rhode Island",40,2101,96,4,2015,1055173,14.1,"69980","4079",0.639942694199622,0.36005729871488,11,5.7,"positive"
"1418",2015-11-01,"South Carolina",55.2631578947368,32064,66.3,33.7,2015,4918210,16.8,"58240","2847",0.405302196971269,0.594697803445703,11,5.4,"positive"
"1419",2015-11-01,"South Dakota",57.8947368421053,9727,56.7,43.3,2015,857919,13.5,"69180","3271",0.437378537073538,0.562621457336382,11,2.9,"positive"
"1420",2015-11-01,"Tennessee",57.8947368421053,63670,69.1,30.9,2015,6584317,16.7,"59460","2146",0.353031929039111,0.64696807181737,11,5,"positive"
"1421",2015-11-01,"Texas",51.3157894736842,146982,84.7,15.3,2015,27429639,15.9,"70950","1619",0.407234244173976,0.592765762775456,11,4.5,"positive"
"1422",2015-11-01,"Utah",71.9298245614035,21772,90.6,9.4,2015,3044499,11.2,"83240","3093",0.342685041023711,0.657314938805141,11,3.5,"positive"
"1423",2015-11-01,"Vermont",59.6491228070175,3136,33.3,66.7,2015,626042,10.4,"74740","3294",0.681092559746021,0.318907437233781,11,3.3,"positive"
"1424",2015-11-01,"Virginia",47.3684210526316,48010,74.3,25.7,2015,8368655,11.2,"77240","3064",NA,NA,11,4.1,"positive"
"1425",2015-11-01,"Washington",43.859649122807,43989,84.1,15.9,2015,7174580,12.2,"84480","4087",0.544986945622806,0.455013064995896,11,5.4,"positive"
"1426",2015-11-01,"West Virginia",75.9259259259259,25063,48.7,51.3,2015,1836843,18,"53800","3935",0.428005878917391,0.571994119398574,11,6.3,"negative"
"1427",2015-11-01,"Wisconsin",48.1481481481481,38541,70.2,29.8,2015,5771333,12.1,"69630","1868",0.514632627588025,0.485367366622772,11,4.2,"positive"
"1428",2015-11-01,"Wyoming",70.3703703703704,5017,64.8,35.2,2015,586107,10.6,"76540","2543",0.247202291684115,0.752797712613683,11,4.6,"positive"
"1429",2015-12-01,"Alabama",86.5671641791045,120914,59,41,2015,4854803,18.5,"55920","4295",0.279038263704656,0.720961728223286,12,6,"positive"
"1430",2015-12-01,"Alaska",92.5373134328358,11055,66,34,2015,738430,10.4,"94360","4378",NA,NA,12,6.4,"negative"
"1431",2015-12-01,"Arizona",88.0597014925373,47759,89.8,10.2,2015,6832810,17.4,"65640","2523",0.463733046316213,0.536266956933514,12,5.8,"positive"
"1432",2015-12-01,"Arkansas",74.6268656716418,36886,56.2,43.8,2015,2979732,18.7,"53770","1975",0.484158976463457,0.515841025985188,12,4.3,"positive"
"1433",2015-12-01,"California",59.7560975609756,252946,95,5,2015,38904296,15.4,"79940","2149",0.594180600485001,0.405819388010818,12,5.7,"negative"
"1434",2015-12-01,"Colorado",70.7317073170732,64547,86.2,13.8,2015,5454328,11.5,"83660","4626",0.521957135988319,0.478042857163819,12,3.3,"positive"
"1435",2015-12-01,"Connecticut",58.5365853658537,36673,88,12,2015,3588561,10.6,"91570","5589",0.601143455045357,0.398856532778726,12,5.3,"negative"
"1436",2015-12-01,"Delaware",64.6341463414634,7670,83.3,16.7,2015,942065,12.6,"72560","4261",0.599084570336934,0.400915432406114,12,4.6,"positive"
"1437",2015-12-01,"District of Columbia",60,95,100,0,2015,677014,17.7,"88030","3594",NA,NA,12,6.5,"positive"
"1438",2015-12-01,"Florida",65.2631578947368,168935,91.2,8.8,2015,20219111,15.8,"61340","1753",0.49983744903901,0.500162546165599,12,5.1,"positive"
"1439",2015-12-01,"Georgia",77.8947368421053,96508,75.1,24.9,2015,10183353,17.2,"63780","1760",0.460994535364333,0.539005464475374,12,5.7,"positive"
"1440",2015-12-01,"Hawaii",41.0526315789474,1644,91.9,8.1,2015,1422999,10.7,"81050","3568",0.718701450737805,0.281298529034716,12,3.1,"positive"
"1441",2015-12-01,"Idaho",90.1408450704225,18544,70.6,29.4,2015,1652495,14.7,"64850","1583",0.351626571905569,0.648373438197047,12,3.8,"positive"
"1442",2015-12-01,"Illinois",64.7887323943662,182255,88.5,11.5,2015,12859585,13.6,"75900","2511",NA,NA,12,6.1,"positive"
"1443",2015-12-01,"Indiana",100,214035,72.4,27.6,2015,6611442,14.4,"65310","2113",0.470279859742239,0.529720134403514,12,4.6,"positive"
"1444",2015-12-01,"Iowa",78.8732394366197,25941,64,36,2015,3122541,12.1,"76450","4114",0.474123943122191,0.525876059238337,12,3.7,"positive"
"1445",2015-12-01,"Kansas",29.1139240506329,28091,71.4,28.6,2015,2910717,12.9,"68930","4687",0.390788294226359,0.609211698347988,12,4,"positive"
"1446",2015-12-01,"Kentucky",89.873417721519,308824,58.4,41.6,2015,4429126,18.3,"53250","2850",0.420650350683078,0.579349654677353,12,5.2,"positive"
"1447",2015-12-01,"Louisiana",77.2151898734177,59760,73,27,2015,4666998,19.5,"57690","2688",0.431422947672965,0.568577051293284,12,6,"positive"
"1448",2015-12-01,"Maine",79.746835443038,14076,38.7,61.3,2015,1329098,13.2,"63760","2423",0.451362295145001,0.548637707127218,12,4,"positive"
"1449",2015-12-01,"Maryland",50.5050505050505,17832,87.2,12.8,2015,5988528,9.9,"92450","3382",0.624060962046997,0.375939046571848,12,4.6,"positive"
"1450",2015-12-01,"Massachusetts",52.5252525252525,22723,92,8,2015,6797484,11.5,"85250","3505",0.62338889544126,0.376611089874259,12,4.5,"positive"
"1451",2015-12-01,"Michigan",74.7474747474748,76882,74.6,25.4,2015,9934483,15.7,"68090","2519",0.565146697218616,0.434853297075179,12,4.9,"positive"
"1452",2015-12-01,"Minnesota",49.4949494949495,64181,73.3,26.7,2015,5484002,10.2,"86340","3848",0.546534504030318,0.453465500759137,12,3.7,"positive"
"1453",2015-12-01,"Mississippi",86.7647058823529,44727,51.2,48.8,2015,2990231,22.1,"50300","1345",0.377537711558911,0.622462290332164,12,6.3,"positive"
"1454",2015-12-01,"Missouri",77.9411764705882,89366,70.5,29.5,2015,6075411,14.8,"74370","3275",0.443130071244402,0.556869921800274,12,4.5,"positive"
"1455",2015-12-01,"Montana",85.2941176470588,16667,55.9,44.1,2015,1031495,14.4,"64570","3690",0.490471464607668,0.509528535355224,12,4.3,"positive"
"1456",2015-12-01,"Nebraska",72.0588235294118,14768,73.1,26.9,2015,1896161,12.2,"75970","3690",0.381422579989919,0.618577409630183,12,3,"positive"
"1457",2015-12-01,"Nevada",85.5263157894737,18649,94.2,5.8,2015,2890841,14.9,"65340","2854",0.535426877827913,0.464573104774689,12,6.4,"positive"
"1458",2015-12-01,"New Hampshire",90.7894736842105,20626,60.3,39.7,2015,1326813,8.4,"95070","4421",0.491080629598378,0.508919370107384,12,3,"positive"
"1459",2015-12-01,"New Jersey",44.7368421052632,11018,94.7,5.3,2015,8938175,10.8,"85880","3935",0.577424816387637,0.422575186007362,12,5,"positive"
"1460",2015-12-01,"New Mexico",75,19335,77.4,22.6,2015,2085287,19.8,"56680","3624",0.555309487731569,0.444690509770975,12,6.5,"positive"
"1461",2015-12-01,"New York",41.4634146341463,48515,91.9,8.1,2015,19746227,15.5,"72870","2770",0.6234467528203,0.376553244820202,12,4.8,"positive"
"1462",2015-12-01,"North Carolina",81.7073170731707,76441,66.1,33.9,2015,10042802,16.4,"63820","1687",0.485732782504314,0.514267219898763,12,5.4,"negative"
"1463",2015-12-01,"North Dakota",79.2682926829268,8304,59.9,40.1,2015,756927,10.7,"72130","4062",0.381196486371917,0.618803510356418,12,2.9,"positive"
"1464",2015-12-01,"Ohio",74.390243902439,119897,77.9,22.1,2015,11600850,14.8,"66960","2459",0.480383532960547,0.519616463197201,12,4.9,"positive"
"1465",2015-12-01,"Oklahoma",87.1428571428571,56119,66.2,33.8,2015,3911333,16,"59140","2433",0.322685531034074,0.677314474464161,12,4.4,"positive"
"1466",2015-12-01,"Oregon",75.7142857142857,41065,81,19,2015,3970239,15.2,"76420","2982",0.568579863247188,0.431420137824905,12,5,"positive"
"1467",2015-12-01,"Pennsylvania",72.8571428571429,153826,78.7,21.3,2015,12792102,13.1,"75870","2798",0.518799124069476,0.481200868885196,12,5.3,"positive"
"1468",2015-12-01,"Rhode Island",61.4285714285714,3363,96,4,2015,1055173,14.1,"69980","4079",0.639942694199622,0.36005729871488,12,5.6,"positive"
"1469",2015-12-01,"South Carolina",72.3684210526316,48614,66.3,33.7,2015,4918210,16.8,"58240","2847",0.405302196971269,0.594697803445703,12,5.4,"positive"
"1470",2015-12-01,"South Dakota",76.3157894736842,14660,56.7,43.3,2015,857919,13.5,"69180","3271",0.437378537073538,0.562621457336382,12,2.8,"positive"
"1471",2015-12-01,"Tennessee",90.7894736842105,100586,69.1,30.9,2015,6584317,16.7,"59460","2146",0.353031929039111,0.64696807181737,12,4.9,"positive"
"1472",2015-12-01,"Texas",80.2631578947368,241791,84.7,15.3,2015,27429639,15.9,"70950","1619",0.407234244173976,0.592765762775456,12,4.5,"positive"
"1473",2015-12-01,"Utah",94.7368421052632,31645,90.6,9.4,2015,3044499,11.2,"83240","3093",0.342685041023711,0.657314938805141,12,3.5,"positive"
"1474",2015-12-01,"Vermont",78.9473684210526,4731,33.3,66.7,2015,626042,10.4,"74740","3294",0.681092559746021,0.318907437233781,12,3.3,"positive"
"1475",2015-12-01,"Virginia",75.4385964912281,72526,74.3,25.7,2015,8368655,11.2,"77240","3064",NA,NA,12,4.1,"positive"
"1476",2015-12-01,"Washington",64.9122807017544,73158,84.1,15.9,2015,7174580,12.2,"84480","4087",0.544986945622806,0.455013064995896,12,5.4,"positive"
"1477",2015-12-01,"West Virginia",96.2962962962963,36037,48.7,51.3,2015,1836843,18,"53800","3935",0.428005878917391,0.571994119398574,12,6.3,"negative"
"1478",2015-12-01,"Wisconsin",61.1111111111111,52450,70.2,29.8,2015,5771333,12.1,"69630","1868",0.514632627588025,0.485367366622772,12,4.2,"positive"
"1479",2015-12-01,"Wyoming",103.703703703704,8870,64.8,35.2,2015,586107,10.6,"76540","2543",0.247202291684115,0.752797712613683,12,4.8,"positive"
"1480",2016-01-01,"Alabama",67.1641791044776,73218,59,41,2016,4866824,17.2,"58800","2865",0.271885033297571,0.72811496668258,1,5.9,"positive"
"1481",2016-01-01,"Alaska",80.5970149253731,6085,66,34,2016,742575,9.9,"94290","5088",NA,NA,1,6.4,"negative"
"1482",2016-01-01,"Arizona",73.134328358209,31910,89.8,10.2,2016,6944767,16.4,"71100","2454",0.473485189352653,0.526514795388678,1,5.7,"positive"
"1483",2016-01-01,"Arkansas",64.1791044776119,20437,56.2,43.8,2016,2991815,17.2,"57170","2696",0.378538597043087,0.621461400394165,1,4.2,"positive"
"1484",2016-01-01,"California",46.3414634146341,220912,95,5,2016,39149186,14.4,"82980","1339",0.640063514398894,0.359936486929067,1,5.7,"negative"
"1485",2016-01-01,"Colorado",52.4390243902439,48214,86.2,13.8,2016,5543844,11,"87870","5137",0.51698169364837,0.483018314009728,1,3.3,"positive"
"1486",2016-01-01,"Connecticut",47.5609756097561,31712,88,12,2016,3579830,9.9,"94540","4239",0.601671624287606,0.398328380087699,1,5.3,"negative"
"1487",2016-01-01,"Delaware",51.219512195122,4886,83.3,16.7,2016,949989,11.8,"72280","3726",0.575925849865662,0.424074145135761,1,4.5,"positive"
"1488",2016-01-01,"District of Columbia",52.6315789473684,82,100,0,2016,687576,18.5,"88390","3404",NA,NA,1,6.4,"positive"
"1489",2016-01-01,"Florida",50.5263157894737,125935,91.2,8.8,2016,20627237,14.8,"63730","1040",0.490379754433212,0.509620250707263,1,5.1,"positive"
"1490",2016-01-01,"Georgia",58.9473684210526,62707,75.1,24.9,2016,10308442,16.1,"66650","2091",0.460260097732805,0.539739907176892,1,5.7,"positive"
"1491",2016-01-01,"Hawaii",36.8421052631579,1383,91.9,8.1,2016,1428885,9.5,"89820","3126",0.719738782134831,0.280261209712739,1,3.1,"positive"
"1492",2016-01-01,"Idaho",80.2816901408451,13197,70.6,29.4,2016,1684036,13.8,"70440","1570",0.327627611263793,0.672372378261188,1,3.8,"positive"
"1493",2016-01-01,"Illinois",49.2957746478873,189400,88.5,11.5,2016,12821709,13,"76440","2193",0.526313064524143,0.473686935528978,1,6.2,"positive"
"1494",2016-01-01,"Indiana",83.0985915492958,230892,72.4,27.6,2016,6637898,14,"69850","3583",0.431808051516474,0.568191950330258,1,4.6,"positive"
"1495",2016-01-01,"Iowa",67.6056338028169,26714,64,36,2016,3133210,11.7,"73590","3093",0.439383621611521,0.560616376966329,1,3.6,"positive"
"1496",2016-01-01,"Kansas",64.5569620253165,19443,71.4,28.6,2016,2912977,12.2,"70740","4069",0.377437791763529,0.622562211640394,1,3.9,"positive"
"1497",2016-01-01,"Kentucky",64.5569620253165,302383,58.4,41.6,2016,4440306,18.2,"56500","2497",0.39094509180672,0.609054913021726,1,5.2,"positive"
"1498",2016-01-01,"Louisiana",59.493670886076,32192,73,27,2016,4681346,20.1,"52540","1491",0.419214424395429,0.580785580383511,1,6,"positive"
"1499",2016-01-01,"Maine",62.0253164556962,8844,38.7,61.3,2016,1332348,12.3,"63330","4167",0.463825986063383,0.536174009547592,1,4,"positive"
"1500",2016-01-01,"Maryland",38.3838383838384,13321,87.2,12.8,2016,6007014,9.7,"91850","3226",0.603949031018088,0.396050968200369,1,4.5,"positive"
"1501",2016-01-01,"Massachusetts",43.4343434343434,20208,92,8,2016,6827280,10.5,"89990","3625",0.632165561108833,0.367834428875316,1,4.4,"positive"
"1502",2016-01-01,"Michigan",57.5757575757576,56723,74.6,25.4,2016,9954117,14.9,"71090","2376",0.542908140533832,0.457091857591265,1,4.9,"positive"
"1503",2016-01-01,"Minnesota",44.4444444444444,50842,73.3,26.7,2016,5525360,9.9,"87440","5037",NA,NA,1,3.7,"positive"
"1504",2016-01-01,"Mississippi",70.5882352941177,21330,51.2,48.8,2016,2990595,21,"51180","1527",0.416022559048801,0.583977441580477,1,6.3,"positive"
"1505",2016-01-01,"Missouri",64.7058823529412,61257,70.5,29.5,2016,6091384,14,"68510","2141",0.419178252701175,0.580821737642724,1,4.5,"positive"
"1506",2016-01-01,"Montana",73.5294117647059,10722,55.9,44.1,2016,1042137,13.4,"71070","3586",0.423066675636064,0.576933332314084,1,4.3,"positive"
